timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528106701.569748,2.448521,-1.324514,-0.067658,0.361887,-1.102136,-0.906216,0.155763,0.969826,0.187550,-0.130006,-0.264763,0.033046,-8.990056,29.643120,13.326599,,,,,,,
1528106701.589828,2.462504,-1.344763,-0.031190,0.574557,-1.098494,-0.994589,0.140761,0.974563,0.174391,-0.037611,-0.301025,0.041384,-9.271282,29.664520,13.172241,,,,,,,
1528106701.609878,2.471254,-1.365931,0.003155,0.586031,-1.312760,-0.865070,0.126382,0.979088,0.159411,0.135031,-0.384301,0.104703,-9.768283,29.391006,13.107666,,,,,,,
1528106701.629987,2.471448,-1.381773,0.027625,0.357949,-1.020578,-0.565479,0.116702,0.982188,0.147260,0.277997,-0.405940,0.273287,-10.000693,29.538319,12.979126,,,,,,,
1528106701.650067,2.482006,-1.388600,0.051086,0.012867,-0.388351,-0.270772,0.111028,0.983448,0.143180,0.171382,-0.171894,0.278558,-10.050337,29.520172,12.831024,,,,,,,
1528106701.670118,2.502072,-1.384363,0.073075,-0.524590,-0.012590,0.161452,0.110617,0.982672,0.148719,-0.104315,0.245813,0.112878,-10.160857,29.647572,13.247681,,,,,,,
1528106701.690198,2.510819,-1.364247,0.087641,-1.014364,-0.503716,0.573395,0.120947,0.978744,0.165613,-0.192786,0.607880,-0.015665,-9.884326,29.510220,13.940735,,,,,,,
1528106701.710279,2.493928,-1.343287,0.084643,-0.599614,-0.710785,0.733525,0.136076,0.974231,0.179870,0.161318,0.624005,0.130067,-9.271004,29.435490,14.402618,,,,,,,
1528106701.730329,2.437824,-1.334632,0.036591,0.447043,-0.325984,0.565331,0.151400,0.972242,0.178379,0.414701,0.723085,0.424907,-8.746054,29.504551,14.753082,,,,,,,
1528106701.750409,2.342747,-1.345139,-0.058428,1.421722,0.018645,0.419586,0.160321,0.974647,0.156066,0.253864,0.391548,0.178590,-8.162288,30.093552,14.157959,,,,,,,
1528106701.770490,2.222108,-1.356545,-0.189185,1.293025,0.547320,0.559018,0.169085,0.977136,0.128889,0.088026,0.137870,-0.157790,-8.109730,30.250473,13.335754,,,,,,,
1528106701.790540,2.139472,-1.349396,-0.284797,0.278805,0.396565,1.085288,0.185030,0.975591,0.118253,-0.327013,0.075114,-0.364926,-7.478952,30.684612,12.945190,,,,,,,
1528106701.810620,2.069921,-1.333304,-0.358135,0.452480,-0.101746,1.021486,0.206558,0.971931,0.112609,-0.379227,0.009850,-0.190932,-6.916134,30.796726,12.461029,,,,,,,
1528106701.830701,1.979321,-1.323779,-0.444822,0.854763,-0.444101,0.808276,0.224387,0.969646,0.097132,-0.131613,-0.263744,-0.296244,-6.397223,31.028172,12.075836,,,,,,,
1528106701.850751,1.888654,-1.318758,-0.527716,0.787075,-0.471521,0.417741,0.236881,0.968406,0.077937,0.056347,-0.269111,-0.303920,-5.629137,31.300125,11.614166,,,,,,,
1528106701.870832,1.842697,-1.319209,-0.567413,0.257908,-0.376866,-0.049413,0.239792,0.968518,0.066855,0.003845,-0.069699,-0.268134,-5.468805,31.476372,11.162415,,,,,,,
1528106701.890912,1.853222,-1.326905,-0.550792,-0.224761,-0.179020,-0.672756,0.231909,0.970406,0.067296,-0.264791,0.378776,-0.140630,-5.640000,31.536751,11.118225,,,,,,,
1528106701.910962,1.880919,-1.345048,-0.517594,0.036035,-0.346653,-1.070791,0.213153,0.974627,0.068308,-0.620318,0.633421,0.009970,-6.112246,31.319645,11.330231,,,,,,,
1528106701.931043,1.866956,-1.364295,-0.522871,0.520081,-0.370950,-0.798574,0.196105,0.978754,0.059838,-0.607405,0.148794,-0.062737,-6.717138,31.249344,11.317413,,,,,,,
1528106701.951123,1.824040,-1.382171,-0.570250,0.720733,0.520251,-0.731269,0.181520,0.982263,0.046978,-0.161608,-0.156534,0.087285,-7.150491,31.238018,10.772614,,,,,,,
1528106701.971173,1.794463,-1.401281,-0.619489,0.603570,1.178620,-0.877801,0.164494,0.985667,0.037418,-0.072041,-0.172816,0.119076,-7.638493,31.346397,10.429718,,,,,,,
1528106701.991254,1.772195,-1.421506,-0.671251,0.625365,1.523941,-0.906658,0.145722,0.988877,0.029752,-0.172929,-0.165574,0.087146,-8.736567,31.312504,9.744019,,,,,,,
1528106702.011335,1.740924,-1.441464,-0.734668,0.593491,1.564459,-0.870432,0.127101,0.991648,0.021835,-0.187557,-0.153681,-0.022323,-9.845524,31.412209,9.205994,,,,,,,
1528106702.031385,1.697392,-1.458228,-0.809055,0.560685,1.441011,-0.684224,0.111423,0.993671,0.014182,-0.185581,-0.149738,-0.074591,-10.687672,31.355034,8.312897,,,,,,,
1528106702.051465,1.620050,-1.470551,-0.911852,0.616205,1.108091,-0.499178,0.099949,0.994980,0.004927,-0.101459,-0.092529,-0.058760,-11.093478,31.130356,7.744080,,,,,,,
1528106702.071546,1.505368,-1.478540,-1.047768,0.665191,1.025953,-0.347067,0.091918,0.995747,-0.006023,0.046510,-0.029347,0.025630,-11.572360,31.275696,7.061829,,,,,,,
1528106702.091596,1.356612,-1.482328,-1.218723,0.787205,1.090104,-0.267107,0.086322,0.996089,-0.018777,0.176068,-0.011592,0.147759,-12.079821,31.266872,6.401825,,,,,,,
1528106702.111676,1.172628,-1.481396,-1.425986,0.939777,1.131954,-0.213655,0.082289,0.996006,-0.034614,0.247835,-0.055119,0.208533,-12.421459,31.253426,5.651520,,,,,,,
1528106702.131757,0.988614,-1.475621,-1.633565,0.973785,1.118275,-0.180142,0.079368,0.995474,-0.052247,0.226540,-0.121329,0.191621,-12.688262,31.308392,4.909180,,,,,,,
1528106702.151807,0.848779,-1.467157,-1.797108,0.826846,1.172976,-0.137740,0.077632,0.994634,-0.068366,0.137578,-0.185369,0.149604,-12.903677,31.277603,3.899628,,,,,,,
1528106702.171888,0.776532,-1.458851,-1.896021,0.570422,1.363062,-0.000663,0.078283,0.993741,-0.079684,0.027094,-0.254544,0.132663,-13.052919,31.239159,3.075195,,,,,,,
1528106702.191968,0.764780,-1.450273,-1.934843,0.411313,1.279451,0.217413,0.083241,0.992746,-0.086746,-0.100621,-0.307870,0.138672,-13.296562,31.322380,2.410889,,,,,,,
1528106702.212018,0.780750,-1.439913,-1.941613,0.401166,1.013586,0.382771,0.091850,0.991447,-0.092708,-0.186516,-0.306922,0.193508,-12.995324,31.230549,1.898041,,,,,,,
1528106702.232099,0.792307,-1.430550,-1.946368,0.294849,0.666522,0.226516,0.099520,0.990182,-0.098154,0.036619,-0.101433,0.180078,-12.981122,31.440037,1.089417,,,,,,,
1528106702.252179,0.788102,-1.426770,-1.958865,0.154741,0.260223,-0.025727,0.101759,0.989646,-0.101210,0.170320,0.112344,0.229583,-12.827509,31.510693,0.801544,,,,,,,
1528106702.272229,0.764674,-1.427852,-1.985867,0.047844,0.131815,-0.243920,0.098618,0.989801,-0.102793,0.122451,0.292197,0.365229,-12.623560,31.455173,0.732605,,,,,,,
1528106702.292310,0.741426,-1.433252,-2.010476,-0.168951,-0.016638,-0.342620,0.092591,0.990556,-0.101115,0.180007,0.387649,0.345469,-12.798866,31.443542,0.589294,,,,,,,
1528106702.312390,0.731209,-1.446021,-2.022807,-0.582841,0.219353,-0.581776,0.083101,0.992226,-0.092633,0.285780,0.238136,0.133222,-12.981117,31.511616,0.768951,,,,,,,
1528106702.332441,0.758642,-1.466841,-2.001320,-0.986264,0.228235,-0.609089,0.071381,0.994601,-0.075307,0.185333,-0.119952,-0.035915,-13.615509,31.356148,1.098694,,,,,,,
1528106702.352521,0.850228,-1.491524,-1.907097,-1.239973,-0.314919,-0.567014,0.059499,0.996860,-0.052245,0.094385,-0.253924,-0.165895,-14.017307,31.280777,1.730927,,,,,,,
1528106702.372602,1.089989,-1.514569,-1.662509,-1.365305,-0.031692,-0.401077,0.049815,0.998420,-0.025986,-0.174587,-0.249488,-0.136383,-14.377153,31.226997,2.563843,,,,,,,
1528106702.392652,1.656974,-1.525503,-1.100071,-1.580648,0.357048,-0.137185,0.045095,0.998974,0.003896,-0.412008,-0.178845,-0.316228,-14.586864,31.012909,3.704681,,,,,,,
1528106702.412732,2.274743,-1.510681,-0.487943,-1.759766,0.252947,0.142608,0.045789,0.998194,0.038878,-0.478711,-0.074091,-0.505690,-14.755104,31.047089,4.585632,,,,,,,
1528106702.432813,2.519139,-1.484939,-0.244559,-1.331490,-0.080541,0.233707,0.049990,0.996317,0.069660,-0.473009,0.231848,-0.442127,-14.658468,30.771118,5.615845,,,,,,,
1528106702.452863,2.588790,-1.465493,-0.162034,-0.913331,-1.005886,0.157656,0.055185,0.994461,0.089446,-0.175669,0.646942,-0.420363,-14.342093,30.791237,6.656036,,,,,,,
1528106702.472943,2.644272,-1.446078,-0.071897,-1.289115,-1.991645,-0.018247,0.059341,0.992233,0.109318,0.299652,0.871293,-0.580372,-14.260780,30.759876,7.529144,,,,,,,
1528106702.493024,2.709560,-1.416712,0.036118,-1.793289,-2.010260,0.035474,0.064261,0.988152,0.139369,0.669702,0.785514,-0.549266,-13.890733,30.347385,8.697113,,,,,,,
1528106702.513074,2.753656,-1.384592,0.108282,-1.588116,-0.883182,0.134108,0.070029,0.982714,0.171369,0.740228,0.229017,-0.308805,-13.443527,30.347225,10.292419,,,,,,,
1528106702.533155,2.730292,-1.361405,0.088493,-0.508070,0.153954,0.944912,0.083103,0.978158,0.190524,0.451840,-0.384972,0.127957,-12.373360,29.974247,12.258972,,,,,,,
1528106702.553235,2.639018,-1.355903,-0.017835,0.551528,0.860552,1.105078,0.102713,0.976999,0.186871,0.298410,-0.452692,0.215549,-11.777948,30.464024,11.980225,,,,,,,
1528106702.573285,2.563211,-1.354209,-0.116890,0.312983,1.044205,0.866686,0.117475,0.976637,0.179940,0.157046,-0.339704,0.000739,-11.409855,30.703644,11.458740,,,,,,,
1528106702.593366,2.527302,-1.345956,-0.169142,-0.220106,0.495721,0.601402,0.128502,0.974830,0.182188,-0.125175,-0.151481,-0.190001,-11.065701,30.607410,11.424774,,,,,,,
1528106702.613446,2.512514,-1.332236,-0.181466,-0.608873,-0.559796,0.466693,0.139039,0.971679,0.191066,-0.346208,-0.038619,-0.279414,-10.600657,30.774155,11.765564,,,,,,,
1528106702.633491,2.509078,-1.316053,-0.162494,-0.871666,-1.302524,0.154376,0.148973,0.967728,0.203245,-0.244081,-0.014634,-0.180372,-9.872284,30.930233,12.489166,,,,,,,
1528106702.653572,2.517810,-1.302126,-0.126211,-0.746127,-1.241654,-0.031055,0.155051,0.964125,0.215458,-0.055640,-0.090696,-0.044895,-9.765398,30.779747,13.245270,,,,,,,
1528106702.673653,2.527669,-1.297109,-0.094993,-0.245589,-0.853316,-0.313939,0.155704,0.962781,0.220927,0.062329,-0.109479,0.016851,-9.572282,30.735874,13.597534,,,,,,,
1528106702.693703,2.543106,-1.303809,-0.066118,0.204159,-0.515735,-0.628757,0.148638,0.964570,0.217970,0.100233,-0.121736,-0.022078,-9.754748,30.409969,13.865112,,,,,,,
1528106702.713783,2.568193,-1.317600,-0.029319,0.348896,-0.586583,-0.822178,0.135894,0.968117,0.210435,0.085557,-0.196647,-0.069321,-10.076525,30.836205,13.946167,,,,,,,
1528106702.733864,2.592042,-1.332989,0.012465,0.401230,-1.015000,-0.837832,0.123040,0.971857,0.200886,0.156120,-0.259195,0.000881,-10.409075,30.741360,13.754211,,,,,,,
1528106702.753914,2.604996,-1.348830,0.052958,0.453640,-1.474473,-0.762688,0.112542,0.975466,0.189206,0.299995,-0.288653,0.123950,-10.535280,30.664837,13.762146,,,,,,,
1528106702.773994,2.608031,-1.362523,0.087209,0.355764,-1.444034,-0.602101,0.105163,0.978389,0.178028,0.404740,-0.259456,0.200283,-10.844908,30.858658,13.685181,,,,,,,
1528106702.794075,2.615619,-1.370482,0.116499,0.044308,-0.762273,-0.357012,0.099897,0.980004,0.172082,0.312258,-0.126626,0.174689,-10.463058,30.742687,13.894012,,,,,,,
1528106702.814125,2.636790,-1.365645,0.147090,-0.648273,-0.354415,0.016788,0.098524,0.979030,0.178306,0.090212,0.076634,0.032510,-10.776203,30.610855,14.034302,,,,,,,
1528106702.834206,2.654357,-1.347364,0.175012,-0.994763,-0.615189,0.199505,0.103739,0.975143,0.195792,0.031256,0.285569,0.018212,-10.508560,30.490246,14.773682,,,,,,,
1528106702.854286,2.637011,-1.333735,0.174773,-0.225742,-0.959042,0.430593,0.113534,0.972032,0.205579,0.172156,0.487211,0.070864,-10.056726,30.539581,15.415009,,,,,,,
1528106702.874336,2.568480,-1.337913,0.122930,0.853933,-0.813034,0.317127,0.125143,0.973005,0.193909,0.341197,0.724535,0.112823,-9.323475,30.649712,15.374023,,,,,,,
1528106702.894417,2.484971,-1.352105,0.048221,1.076664,-0.344060,0.298880,0.132437,0.976182,0.171839,0.110437,0.440246,-0.110620,-8.868431,31.188614,14.747131,,,,,,,
1528106702.914497,2.399521,-1.359606,-0.037323,0.699490,-0.031517,0.576443,0.141666,0.977782,0.154507,-0.063679,0.245896,-0.197063,-8.634008,31.439892,14.312622,,,,,,,
1528106702.934547,2.305733,-1.354524,-0.128310,0.462959,-0.372884,1.009408,0.159198,0.976704,0.143891,-0.228717,0.196422,-0.084519,-8.126740,32.012024,13.906677,,,,,,,
1528106702.954628,2.191078,-1.344651,-0.234521,0.689903,-0.654215,1.116550,0.182453,0.974538,0.130332,-0.210026,0.014766,-0.042900,-6.914583,32.233723,13.581390,,,,,,,
1528106702.974708,2.074735,-1.335633,-0.342559,0.839509,-0.433432,0.982598,0.204036,0.972476,0.112511,-0.062633,-0.179981,-0.124627,-5.968205,32.664875,13.246307,,,,,,,
1528106702.994759,1.980030,-1.326662,-0.435228,0.735044,-0.168398,0.796582,0.221757,0.970347,0.096180,-0.054627,-0.101633,-0.247731,-5.035742,32.967941,12.696503,,,,,,,
1528106703.014839,1.917881,-1.322492,-0.493087,0.452351,-0.437550,0.216952,0.231105,0.969331,0.083597,-0.126063,0.028793,-0.344843,-4.517209,33.054478,12.268433,,,,,,,
1528106703.034920,1.891997,-1.326237,-0.505742,0.077323,-0.795254,-0.320408,0.229745,0.970244,0.076441,-0.417627,0.121797,-0.248972,-4.307355,33.084526,12.034637,,,,,,,
1528106703.054970,1.886655,-1.336860,-0.491342,-0.000462,-1.074634,-0.637546,0.220341,0.972761,0.072007,-0.723912,0.245744,0.022063,-4.328390,33.224106,12.268036,,,,,,,
1528106703.075050,1.868351,-1.347380,-0.487773,0.202016,-0.975550,-0.406585,0.211826,0.975146,0.064958,-0.806049,0.106595,0.126158,-4.337968,33.343014,12.194366,,,,,,,
1528106703.095131,1.836572,-1.355873,-0.511245,0.470996,-0.058124,-0.322253,0.205785,0.976993,0.056018,-0.454869,-0.073733,0.043897,-4.469322,33.452271,12.203217,,,,,,,
1528106703.115181,1.792724,-1.365518,-0.565364,0.734843,0.667351,-0.325737,0.198842,0.979004,0.044868,-0.330434,-0.083847,-0.072639,-4.826278,33.540249,11.590851,,,,,,,
1528106703.135261,1.752079,-1.374528,-0.623776,0.571435,0.875209,-0.329775,0.191814,0.980801,0.035159,-0.342128,-0.013913,-0.174288,-5.224228,33.679176,11.127197,,,,,,,
1528106703.155342,1.738828,-1.382977,-0.655728,0.258442,0.908314,-0.386895,0.184087,0.982414,0.031227,-0.299886,0.032067,-0.155739,-5.609856,33.799118,10.806152,,,,,,,
1528106703.175392,1.746605,-1.392089,-0.665831,0.150124,0.862489,-0.455886,0.175017,0.984074,0.031090,-0.252760,0.020458,-0.095513,-6.063048,33.902443,10.465790,,,,,,,
1528106703.195473,1.745876,-1.402051,-0.682973,0.296885,0.752059,-0.457930,0.165379,0.985796,0.029254,-0.195438,-0.030077,-0.057101,-6.719980,33.804573,10.393250,,,,,,,
1528106703.215553,1.722487,-1.411674,-0.719399,0.385481,0.544754,-0.399144,0.156630,0.987367,0.023943,-0.119857,-0.056397,-0.096194,-7.164805,33.867405,9.973694,,,,,,,
1528106703.235603,1.694193,-1.419523,-0.758048,0.318106,0.491772,-0.312495,0.149549,0.988580,0.018548,-0.044157,-0.030664,-0.093499,-7.461670,33.789375,9.710358,,,,,,,
1528106703.255684,1.669461,-1.425148,-0.794129,0.288299,0.579494,-0.211769,0.144428,0.989412,0.014296,-0.011692,-0.003069,-0.017104,-7.839159,33.799976,9.313965,,,,,,,
1528106703.275764,1.643356,-1.428884,-0.833497,0.303871,0.666463,-0.131901,0.141065,0.989947,0.010254,0.006702,-0.004657,0.013199,-8.031237,33.664700,8.792297,,,,,,,
1528106703.295814,1.609159,-1.430955,-0.881741,0.365146,0.671217,-0.058357,0.139284,0.990238,0.005346,-0.004625,-0.025059,0.008250,-8.246557,33.807301,8.703552,,,,,,,
1528106703.315895,1.565826,-1.431904,-0.937837,0.388161,0.548114,-0.034145,0.138444,0.990370,-0.000688,-0.011124,-0.033766,-0.010298,-8.448784,34.049805,8.434875,,,,,,,
1528106703.335976,1.520581,-1.432489,-0.990948,0.324902,0.227135,-0.048464,0.137692,0.990451,-0.006920,0.011783,-0.039554,-0.096596,-8.343728,34.360897,8.189545,,,,,,,
1528106703.356026,1.489205,-1.434393,-1.024413,0.171552,0.069490,-0.149657,0.135527,0.990712,-0.011082,0.026674,0.032116,-0.106807,-8.649763,34.188255,7.826202,,,,,,,
1528106703.376106,1.470022,-1.437715,-1.047939,0.134295,0.286816,-0.198133,0.132015,0.991158,-0.013349,-0.100581,0.039848,-0.052554,-8.606008,34.212917,7.673950,,,,,,,
1528106703.396187,1.462026,-1.442477,-1.063931,0.028163,0.433956,-0.282081,0.127212,0.991778,-0.013892,-0.187362,0.097074,0.006354,-8.771380,34.483425,7.668213,,,,,,,
1528106703.416237,1.472769,-1.449217,-1.062223,-0.082619,0.441711,-0.352946,0.120698,0.992618,-0.011870,-0.133500,0.019329,0.003065,-9.068597,34.406872,7.476868,,,,,,,
1528106703.436317,1.487309,-1.456296,-1.054912,-0.065579,0.285327,-0.348255,0.113850,0.993452,-0.009527,-0.007176,-0.075071,-0.051325,-9.244794,34.078548,7.600922,,,,,,,
1528106703.456367,1.482461,-1.463224,-1.062341,0.051945,0.025686,-0.340779,0.106943,0.994220,-0.009471,0.070913,-0.046939,-0.109227,-9.673026,34.121822,7.503540,,,,,,,
1528106703.476448,1.455033,-1.470728,-1.087953,0.105525,-0.164761,-0.403259,0.099230,0.994997,-0.011539,0.092985,0.016523,-0.109402,-9.891908,34.263756,7.395538,,,,,,,
1528106703.496529,1.413132,-1.478961,-1.125338,0.131050,-0.265348,-0.417420,0.090563,0.995786,-0.014398,0.049344,0.027529,-0.105399,-10.138704,33.991756,7.487823,,,,,,,
1528106703.516579,1.362194,-1.485259,-1.171784,0.145035,-0.197669,-0.289518,0.083578,0.996344,-0.017692,-0.000280,-0.014227,-0.106606,-10.464287,33.809231,7.626678,,,,,,,
1528106703.536659,1.312947,-1.488181,-1.218444,0.151082,-0.111816,-0.138067,0.079788,0.996589,-0.021042,-0.045333,-0.027137,-0.102722,-10.859228,33.987041,7.460907,,,,,,,
1528106703.556740,1.271281,-1.488364,-1.259055,0.157536,-0.025970,-0.017647,0.078672,0.996604,-0.024294,-0.040402,-0.066581,-0.091947,-10.730450,33.901802,7.286926,,,,,,,
1528106703.576790,1.234788,-1.486256,-1.296283,0.175104,0.055658,0.076128,0.079719,0.996429,-0.027842,-0.024528,-0.098266,-0.054494,-10.735317,33.948483,7.303528,,,,,,,
1528106703.596870,1.208658,-1.483685,-1.324687,0.130718,0.132517,0.066384,0.081359,0.996208,-0.030822,-0.019439,-0.053719,-0.028244,-10.774740,34.136723,7.196655,,,,,,,
1528106703.616951,1.191968,-1.482535,-1.345295,0.076296,0.225363,-0.004395,0.081897,0.996108,-0.032600,-0.043155,0.036379,-0.015206,-10.800852,34.006424,7.150360,,,,,,,
1528106703.637039,1.179863,-1.483422,-1.362963,0.032067,0.295761,-0.104072,0.080679,0.996185,-0.033252,-0.054175,0.082581,-0.038907,-10.826429,34.088631,6.916290,,,,,,,
1528106703.657120,1.159632,-1.485787,-1.388309,0.065678,0.196289,-0.162009,0.077829,0.996389,-0.033935,-0.047464,0.062708,-0.082368,-10.889844,33.896336,6.798889,,,,,,,
1528106703.677200,1.117986,-1.487178,-1.431980,0.178731,0.042756,-0.111190,0.075102,0.996506,-0.036539,-0.001661,0.008651,-0.091024,-10.979880,34.080605,6.665802,,,,,,,
1528106703.697250,1.061584,-1.485878,-1.488528,0.263807,-0.024134,-0.016350,0.074050,0.996397,-0.041344,0.048188,-0.032591,-0.086799,-11.155365,33.911903,6.587128,,,,,,,
1528106703.717331,1.007138,-1.483010,-1.542212,0.265772,-0.059484,0.014515,0.074106,0.996149,-0.046839,0.082602,-0.029078,-0.078085,-11.246793,34.044228,6.518951,,,,,,,
1528106703.737411,0.961523,-1.480559,-1.586738,0.189996,-0.069687,-0.015356,0.073895,0.995931,-0.051567,0.063938,-0.008047,-0.068749,-11.254293,34.124310,6.367432,,,,,,,
1528106703.757461,0.931310,-1.479639,-1.615351,0.090735,-0.096139,-0.047742,0.073039,0.995848,-0.054323,0.015324,-0.007918,-0.054244,-11.119250,34.096527,6.129486,,,,,,,
1528106703.777542,0.910064,-1.479982,-1.634926,0.033055,-0.097633,-0.069854,0.071596,0.995879,-0.055650,-0.028124,-0.006179,-0.046385,-11.168802,34.351387,6.035889,,,,,,,
1528106703.797622,0.898226,-1.480518,-1.644751,0.006950,-0.091382,-0.047660,0.070515,0.995928,-0.056161,-0.083363,-0.006685,-0.046744,-11.256994,34.257668,5.944733,,,,,,,
1528106703.817672,0.889814,-1.480404,-1.652417,0.038116,-0.010746,-0.007237,0.070128,0.995917,-0.056824,-0.097136,-0.003409,-0.031983,-11.233456,34.379559,6.097656,,,,,,,
1528106703.837753,0.881128,-1.479432,-1.661625,0.066554,0.034488,0.012622,0.070380,0.995829,-0.058048,-0.065573,-0.001841,-0.029950,-11.231953,34.305931,5.880585,,,,,,,
1528106703.857834,0.869282,-1.478219,-1.674240,0.081710,0.023876,0.008466,0.070610,0.995718,-0.059657,-0.021203,-0.010107,-0.033040,-11.192929,34.306686,6.077545,,,,,,,
1528106703.877884,0.852101,-1.477391,-1.691577,0.082375,-0.007219,-0.027016,0.070197,0.995641,-0.061406,0.013985,-0.008351,-0.049068,-11.366157,34.100922,5.864746,,,,,,,
1528106703.897964,0.829359,-1.477133,-1.714182,0.082883,-0.011515,-0.063421,0.068972,0.995617,-0.063159,0.019483,0.007649,-0.055264,-11.288069,34.091846,5.885773,,,,,,,
1528106703.918045,0.804554,-1.477118,-1.739421,0.083837,0.031366,-0.074944,0.067393,0.995615,-0.064859,-0.007593,0.015691,-0.043997,-11.419777,34.030602,5.765320,,,,,,,
1528106703.938095,0.782829,-1.476951,-1.762461,0.075812,0.075265,-0.057675,0.066081,0.995600,-0.066421,-0.036433,0.004034,-0.028779,-11.507700,34.179096,5.685883,,,,,,,
1528106703.958175,0.768621,-1.476510,-1.778527,0.055975,0.089069,-0.025732,0.065433,0.995558,-0.067667,-0.046162,-0.010726,-0.019293,-11.760291,34.069572,5.458160,,,,,,,
1528106703.978256,0.763433,-1.475849,-1.785487,0.032979,0.084628,0.010353,0.065539,0.995496,-0.068483,-0.034502,-0.017408,-0.019285,-11.419885,34.089966,5.684509,,,,,,,
1528106703.998306,0.764150,-1.475134,-1.786741,0.021879,0.108137,0.026402,0.066080,0.995428,-0.068950,-0.007594,-0.022268,-0.028538,-11.561539,34.214661,5.633423,,,,,,,
1528106704.018387,0.768382,-1.474437,-1.785031,0.013039,0.131660,0.033917,0.066853,0.995361,-0.069168,0.017360,-0.016800,-0.044129,-11.672375,34.194313,5.644745,,,,,,,
1528106704.038467,0.773875,-1.473967,-1.782167,0.000249,0.128350,0.028393,0.067558,0.995316,-0.069133,0.028191,-0.003357,-0.048420,-11.421055,34.276432,5.660400,,,,,,,
1528106704.058517,0.778836,-1.473738,-1.779802,-0.001713,0.126188,0.015514,0.068057,0.995294,-0.068956,0.019376,0.010352,-0.037596,-11.562045,34.406059,5.607452,,,,,,,
